id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.AUD.price,quote.AUD.volume_24h,quote.AUD.volume_change_24h,quote.AUD.percent_change_1h,quote.AUD.percent_change_24h,quote.AUD.percent_change_7d,quote.AUD.percent_change_30d,quote.AUD.percent_change_60d,quote.AUD.percent_change_90d,quote.AUD.market_cap,quote.AUD.market_cap_dominance,quote.AUD.fully_diluted_market_cap,quote.AUD.tvl,quote.AUD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T04:46:00.000Z,0.7415566354259411,2370753437.780328,-36.8332,-0.43706097,0.25925852,2.37432479,-4.30473857,-3.72276745,-18.33339858,41208646111.19498,1.1518,74155663542.59805,,2024-06-19T04:45:03.000Z,,,,,,2024-06-19 14:47:12.257675
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768886383.70526,144768886383.70526,True,,8,,,,2024-06-19T04:46:00.000Z,0.1889923126163185,1478114795.3695982,-32.607,-0.1716303,3.44079892,-9.96734351,-17.32422044,-19.68982479,-15.91523077,27360206632.545517,0.7647,27360206632.547318,,2024-06-19T04:45:03.000Z,,,,,,2024-06-19 14:47:12.257675
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438123473.6082797,5107787324.07854,True,,9,3414166606.0,24346922644.72527,,2024-06-19T04:45:00.000Z,10.70092017194477,627400071.9872957,-11.4287,-0.77774567,-5.55128186,0.98775043,11.43290979,16.7064687,68.81450414,26090164660.42689,0.7292,54658024410.23675,,2024-06-19T04:45:03.000Z,,,,,,2024-06-19 14:47:12.257675
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T04:45:00.000Z,0.591343383957832,633764461.4674927,-27.2567,0.41741548,3.60552434,-7.31737068,-17.08934147,-18.24793494,-37.81049279,21131307949.105328,0.5906,26610452278.096214,,2024-06-19T04:45:03.000Z,,,,,,2024-06-19 14:47:12.257675
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T04:45:00.000Z,2.8259937088024038e-05,711763519.384757,-21.1685,0.0023738,3.80769355,-15.00016073,-22.0271537,-18.93420681,-29.43222342,16652771263.193296,0.4655,16659792239.399008,,2024-06-19T04:45:03.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 14:47:12.257675
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356524.32778233,442702894.32778233,False,,12,,,,2024-06-19T04:45:00.000Z,40.690608704688515,470702648.4596456,-31.2227,-0.00206939,2.18006746,-15.28246837,-24.88393422,-24.03685375,-50.81284945,16005916412.85808,0.4474,29124251055.709656,,2024-06-19T04:45:03.000Z,,,,,,2024-06-19 14:47:12.257675
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264844128.94128,87264855571.07408,True,,13,71659659264.0,8328957257.626543,,2024-06-19T04:45:00.000Z,0.17441251843271596,415998907.332735,-27.0734,0.12247777,1.48620201,-0.15692211,-4.53618229,5.88000416,-4.05821868,15220081235.167057,0.4254,15220083230.81408,,2024-06-19T04:45:03.000Z,,,,,,2024-06-19 14:47:12.257675
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0079973,8560980072.4434,,2024-06-19T04:46:00.000Z,8.806882342941252,402714789.2958584,-2.0329,-0.14044972,1.5677405,-8.70261189,-16.49531884,-13.40126056,-37.229342,12663886684.68798,0.354,12663886684.689829,,2024-06-19T04:45:03.000Z,,,,,,2024-06-19 14:47:12.257675
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:45:00.000Z,21.43909023749329,636379338.405136,-11.775,0.3581631,3.83085136,-6.05539834,-16.21100809,1.92127062,-21.51635597,12586889244.966938,0.3518,21439090237.48601,,2024-06-19T04:45:03.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:47:12.257675
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714293.0,19714293.0,False,,1,,,,2024-06-19T04:51:00.000Z,98293.93041298349,52986800408.85997,-1.3537,0.11023704,-0.17708882,-2.9811614,-2.34696512,1.95366867,-1.84386051,1937795344283.1675,54.1855,2064172538672.6604,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T04:50:00.000Z,5346.417137564472,29205629906.58892,-6.498,0.15093333,3.3540327,1.15306017,14.01209345,16.12278153,1.79283138,653738581634.848,18.2731,653738581634.8553,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
825,Tether USDt,USDT,tether,88931,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T04:50:00.000Z,1.5005977623418545,102721530916.04121,-7.7551,0.00456392,-0.01797919,0.02638243,-0.01944834,-0.04773439,-0.01597695,168976426248.2802,4.725,174196196900.58832,,2024-06-19T04:51:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 14:52:12.682875
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583917.11166105,147583917.11166105,False,,4,,,,2024-06-19T04:50:00.000Z,898.6396000837467,3014292809.017014,-5.6054,0.15382311,0.45519655,-1.92793005,3.28282785,6.8722943,8.92814446,132624752252.01591,3.7076,132624752252.01869,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906715.7127167,578471790.3683121,True,,5,,,,2024-06-19T04:50:00.000Z,210.47595507146005,4644840254.854063,-10.6489,-0.4574372,2.74474109,-7.40487589,-19.78436074,-2.70082086,-25.67613042,97220257143.55544,2.7178,121754402559.67119,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
3408,USDC,USDC,usd-coin,19783,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866055699.925964,32866055699.925964,False,,6,,,,2024-06-19T04:50:00.000Z,1.5010118412980462,9694322596.427526,-5.1454,0.00239565,0.00222773,0.01943771,0.00482713,0.01183061,0.02053438,49332338782.35002,1.3791,49332338782.35257,,2024-06-19T04:51:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 14:52:12.682875
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T04:51:00.000Z,0.741815054320219,2364979576.455738,-37.3823,-0.40456536,0.27253387,2.43750944,-4.3662291,-3.75525746,-18.53124665,41223006568.98608,1.1524,74181505432.02129,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768886383.70526,144768886383.70526,True,,8,,,,2024-06-19T04:51:00.000Z,0.18918416626857978,1478987024.8591237,-32.6474,-0.02080954,3.5913301,-9.73656839,-17.44337311,-19.69657712,-16.27577743,27387981072.13203,0.7656,27387981072.133427,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438123473.6082797,5107787324.07854,True,,9,3414166606.0,24319533316.565205,,2024-06-19T04:50:00.000Z,10.690570239080825,625663779.130767,-11.8769,-0.71171922,-5.6632591,1.00796346,11.30755216,16.29179044,68.20156667,26064930246.16104,0.7286,54605159154.34847,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T04:50:00.000Z,0.5916594496343469,633622408.5398891,-27.4111,0.56525689,3.68227757,-7.29202998,-17.05812642,-18.34431921,-37.85444147,21142602370.119865,0.5911,26624675233.53937,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T04:50:00.000Z,2.833490317226033e-05,713107854.8139127,-21.0987,0.703209,4.14481153,-14.3478267,-21.94639105,-18.80262533,-29.48836413,16696946628.814095,0.4667,16703986229.812029,,2024-06-19T04:51:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 14:52:12.682875
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356524.32778233,442702894.32778233,False,,12,,,,2024-06-19T04:50:00.000Z,40.75112201686703,471210685.49080527,-31.1653,0.33490604,2.32804972,-15.04892538,-25.09208656,-24.27450892,-50.82041147,16029719719.012182,0.4481,29167563381.37924,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264844128.94128,87264855571.07408,True,,13,71659659264.0,8331243513.635691,,2024-06-19T04:50:00.000Z,0.17448794769635936,416566774.04983324,-26.9901,0.12785577,1.49955133,-0.15116132,-4.57183287,5.85263594,-4.22523261,15226663558.101658,0.4258,15226665554.617208,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0079973,8565291789.601189,,2024-06-19T04:51:00.000Z,8.812709549968154,402109964.981833,-2.5211,0.01515847,1.55805436,-8.61433567,-16.48692311,-13.53412164,-37.41486402,12672265937.027609,0.3543,12672265937.033411,,2024-06-19T04:51:02.000Z,,,,,,2024-06-19 14:52:12.682875
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:50:00.000Z,21.450618192423516,636117801.6789113,-11.9969,0.56823206,3.87491015,-6.19652682,-16.60464255,1.83512041,-21.63861942,12593657306.965857,0.3521,21450618192.430782,,2024-06-19T04:51:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:52:12.682875
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714293.0,19714293.0,False,,1,,,,2024-06-19T04:56:00.000Z,98262.19566100772,52990782315.527695,-1.538,0.07313149,-0.37521122,-3.02744897,-2.46633044,2.11819422,-2.06088235,1937169716084.4348,54.1398,2063506108881.1646,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T04:55:00.000Z,5346.88759060366,29221095173.02322,-6.4933,0.00498982,3.30248731,1.16860306,14.06275463,16.3296258,1.74201976,653796106757.683,18.2744,653796106757.6766,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
825,Tether USDt,USDT,tether,88931,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T04:55:00.000Z,1.5007645634699147,102714175028.19846,-7.8257,0.00058496,-0.01790007,0.02289248,-0.01465928,-0.14698321,-0.02902812,168995209068.84753,4.7231,174215559932.35132,,2024-06-19T04:56:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 14:57:13.439154
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583917.11166105,147583917.11166105,False,,4,,,,2024-06-19T04:55:00.000Z,899.3213026388602,3016363743.436178,-5.4332,0.1889718,0.5456355,-1.84827014,3.42353473,7.04582465,9.02247648,132725360585.40457,3.7104,132725360585.40274,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906715.7127167,578471790.3683121,True,,5,,,,2024-06-19T04:55:00.000Z,210.6841694865726,4644352933.219199,-10.8155,-0.13794242,2.49180424,-7.49956286,-19.70859514,-2.54009312,-25.67520372,97316432780.20412,2.7205,121874848725.15576,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
3408,USDC,USDC,usd-coin,19784,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866055699.925964,32866055699.925964,False,,6,,,,2024-06-19T04:55:00.000Z,1.5010521456117456,9689325411.130917,-5.294,-0.00553653,-0.00700072,0.00205358,0.00957176,-0.06329561,-0.00593541,49333663426.16901,1.3792,49333663426.167786,,2024-06-19T04:56:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 14:57:13.439154
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T04:56:00.000Z,0.7423237581976583,2362298207.9995155,-37.5332,-0.34798587,0.24656615,2.55843654,-4.24709889,-3.5308787,-18.53572265,41251275479.355606,1.1532,74232375819.76431,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768886383.70526,144768886383.70526,True,,8,,,,2024-06-19T04:56:00.000Z,0.1892462764354277,1479284472.3472838,-32.8275,0.06966605,3.46748357,-9.76527266,-17.32172984,-19.48626586,-16.21310613,27396972691.819714,0.766,27396972691.81895,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438123473.6082797,5107787324.07854,True,,9,3414166606.0,24292558016.77559,,2024-06-19T04:55:00.000Z,10.680362958111987,625866221.9871923,-11.8583,-0.8092663,-5.78982293,0.73021275,11.13727618,16.42965263,67.26002892,26040043634.829205,0.7279,54553022534.004745,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T04:55:00.000Z,0.5921497799552484,633192704.4282537,-27.539,0.65486575,3.83803048,-7.27734685,-17.03383651,-18.21300684,-37.79204379,21160124035.68481,0.5915,26646740097.98174,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T04:55:00.000Z,2.835161221000962e-05,713328196.2731451,-21.1533,0.71539248,4.06216183,-14.24508337,-21.77803058,-18.56892411,-29.5039746,16706792786.036606,0.467,16713836538.267197,,2024-06-19T04:56:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 14:57:13.439154
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356524.32778233,442702894.32778233,False,,12,,,,2024-06-19T04:55:00.000Z,40.80022227319735,471264917.7091542,-31.2266,0.51458639,2.42643253,-14.92859325,-24.84858135,-24.0502769,-50.74855768,16049033625.18588,0.4487,29202706826.949886,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264844128.94128,87264855571.07408,True,,13,71659659264.0,8330892366.870089,,2024-06-19T04:55:00.000Z,0.1745075648261088,416838549.462143,-26.9209,0.12126552,1.54909355,-0.2097877,-4.53319084,5.82982872,-4.21163993,15228375443.871502,0.4256,15228377440.613068,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
